area_code,grid_row,grid_col,street_lamp_count,cctv_count,activity_count,footway_km,lit_yes_km,lit_tagged_km,streetlight_density,cctv_coverage,activity_density,footpath_quality,lit_share_score,lighting_score,crowd_density,osm_coverage,osm_evidence,infra_score
AREA-36-08,36,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-09,36,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-10,36,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-11,36,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-12,36,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-13,36,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-14,36,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-15,36,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-16,36,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-17,36,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-18,36,18,0,0,0,0.9409,0.0,0.0,0.0,0.0,0.0,0.2729,0.7238,0.7238,0.0,0.4508,4.704,0.2729
AREA-36-19,36,19,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1294,0.0,0.7238,0.7238,0.1294,0.1794,1.0,0.5
AREA-36-20,36,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-21,36,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-22,36,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-23,36,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-24,36,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-25,36,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-26,36,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-27,36,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-28,36,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-29,36,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-30,36,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-31,36,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-32,36,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-33,36,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-34,36,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-35,36,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-36,36,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-37,36,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-38,36,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-36-39,36,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-00,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-01,37,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-02,37,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-03,37,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-04,37,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-05,37,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-06,37,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-07,37,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-08,37,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-09,37,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-10,37,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-11,37,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-12,37,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-13,37,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-14,37,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-15,37,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-16,37,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-17,37,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-18,37,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-19,37,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-20,37,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-21,37,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-22,37,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-23,37,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-24,37,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-25,37,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-26,37,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-27,37,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-28,37,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-29,37,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-30,37,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-31,37,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-32,37,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-33,37,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-34,37,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-35,37,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-36,37,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-37,37,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-38,37,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-37-39,37,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-00,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-01,38,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-02,38,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-03,38,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-04,38,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-05,38,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-06,38,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-07,38,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-08,38,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-09,38,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-10,38,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-11,38,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-12,38,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-13,38,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-14,38,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-15,38,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-16,38,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-17,38,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-18,38,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-19,38,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-20,38,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-21,38,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-22,38,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-23,38,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-24,38,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-25,38,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-26,38,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-27,38,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-28,38,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-29,38,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-30,38,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-31,38,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-32,38,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-33,38,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-34,38,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-35,38,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-36,38,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-37,38,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-38,38,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-38-39,38,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-00,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-01,39,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-02,39,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-03,39,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-04,39,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-05,39,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-06,39,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-07,39,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-08,39,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-09,39,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-10,39,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-11,39,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-12,39,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-13,39,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-14,39,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-15,39,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-16,39,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-17,39,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-18,39,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-19,39,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-20,39,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-21,39,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-22,39,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-23,39,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-24,39,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-25,39,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-26,39,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-27,39,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-28,39,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-29,39,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-30,39,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-31,39,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-32,39,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-33,39,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-34,39,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-35,39,35,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-36,39,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-37,39,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-38,39,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
AREA-39-39,39,39,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238,0.7238,0.0,0.0,0.0,0.5
